ride_id,sample_index,cadence_rpm,distance_m,elevation_m,speed_mps,fractional_cadence,heart_rate_bpm,latitude_semicircles,longitude_semicircles,power_w,temperature_c,timestamp_utc,unknown_107,accumulated_power,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,left_pco,left_power_phase,left_power_phase_peak,right_pco,right_power_phase,right_power_phase_peak,speed_kph,latitude_deg,longitude_deg,timestamp_unix,timestamp_fit,gear_raw,gear_label,front_gear_index,rear_gear_index,grade_percent
20260513_22862540318,2253,86,8004.04,449.2000000000001,6.214,0.0,,500065429,1678805858,97,32,2026-05-13 04:14:11,1,436560.0,,166,,,,14.0,"(0.0, 188.437502944336)","(61.87500096679689, 118.12500184570315)",4.0,"(0.0, 178.5937527905274)","(60.46875094482424, 115.31250180175785)",22.370400000000004,41.91500005312264,140.71588145568967,1778645,,,,,,
20260513_22862540318,2254,85,8010.2,449.2000000000001,6.149,0.0,,500065835,1678806559,104,32,2026-05-13 04:14:12,1,436664.0,17.0,166,56.0,9.0,35.0,14.0,"(1.4062500219726566, 188.437502944336)","(60.46875094482424, 116.7187518237305)",3.0,"(None, None)","(None, None)",22.1364,41.91503408364952,140.7159402128309,1778645,,,,,,
20260513_22862540318,2255,83,8016.55,449.2000000000001,6.074,0.0,,500066240,1678807282,113,32,2026-05-13 04:14:13,1,436777.0,17.0,170,57.0,9.0,35.0,13.0,"(357.1875055810548, 187.03125292236334)","(59.06250092285158, 115.31250180175785)",4.0,"(2.812500043945313, 182.81250285644535)","(61.87500096679689, 118.12500184570315)",21.8664,41.91506803035736,140.71600081399083,1778645,,,,,,
20260513_22862540318,2256,82,8022.53,449.2000000000001,5.972,0.0,,500066650,1678807974,127,32,2026-05-13 04:14:14,1,436904.0,19.0,171,61.0,11.0,45.0,13.0,"(357.1875055810548, 188.437502944336)","(60.46875094482424, 119.5312518676758)",4.0,"(2.812500043945313, 182.81250285644535)","(61.87500096679689, 118.12500184570315)",21.4992,41.91510239616037,140.71605881676078,1778645,,,,,,
20260513_22862540318,2257,81,8028.69,449.4,5.757,0.0,,500067040,1678808675,138,32,2026-05-13 04:14:15,1,437042.0,19.0,173,61.0,13.0,49.0,12.0,"(357.1875055810548, 188.437502944336)","(60.46875094482424, 119.5312518676758)",6.0,"(4.21875006591797, 184.218752878418)","(63.28125098876955, 119.5312518676758)",20.7252,41.91513508558273,140.716117573902,1778645,,,,,,
20260513_22862540318,2259,83,8040.3,449.6,5.263,0.0,,500067745,1678810044,146,32,2026-05-13 04:14:17,1,437336.0,20.0,171,69.0,6.0,26.0,13.0,"(2.812500043945313, 194.0625030322266)","(71.71875112060549, 127.96875199951175)",6.0,"(4.21875006591797, 184.218752878418)","(63.28125098876955, 118.12500184570315)",18.9468,41.91519417800009,140.71623232215643,1778645,,,,,,
20260513_22862540318,2289,85,8177.9,455.2000000000001,4.003,0.0,,500079527,1678813376,187,32,2026-05-13 04:14:47,1,442643.0,20.0,174,68.0,15.0,60.0,11.0,"(348.75000544921886, 189.84375296630864)","(64.68750101074221, 122.34375191162113)",7.0,"(2.812500043945313, 188.437502944336)","(64.68750101074221, 122.34375191162113)",14.4108,41.91618173383176,140.7165116071701,1778645,,,,,,
20260513_22862540318,2349,84,8397.4,467.2000000000001,3.359,0.0,,500091954,1678786899,226,31,2026-05-13 04:15:47,1,455440.0,22.0,178,74.0,17.0,69.0,15.0,"(343.1250053613282, 188.437502944336)","(64.68750101074221, 122.34375191162113)",7.0,"(357.1875055810548, 185.62500290039068)","(63.28125098876955, 119.5312518676758)",12.0924,41.91722335293889,140.71429233066738,1778645,,,,,,
20260513_22862540318,2291,86,8186.35,455.6,4.087,0.0,,500080055,1678812393,189,32,2026-05-13 04:14:49,1,443023.0,21.0,174,70.0,15.0,61.0,11.0,"(348.75000544921886, 188.437502944336)","(66.09375103271486, 125.15625195556643)",7.0,"(1.4062500219726566, 184.218752878418)","(60.46875094482424, 118.12500184570315)",14.7132,41.91622599028051,140.71642921306193,1778645,,,,,,
20260513_22862540318,2324,85,8310.52,461.6,3.396,0.0,,500087962,1678798123,235,31,2026-05-13 04:15:22,1,449809.0,21.0,177,73.0,20.0,72.0,14.0,"(340.3125053173829, 191.2500029882813)","(68.90625107666017, 130.78125204345707)",6.0,"(0.0, 188.437502944336)","(63.28125098876955, 119.5312518676758)",12.2256,41.91688874736428,140.71523311547935,1778645,,,,,,
20260513_22862540318,2325,86,8313.84,461.7999999999999,3.406,0.0,,500088157,1678797720,231,31,2026-05-13 04:15:23,1,450040.0,21.0,176,73.0,20.0,72.0,14.0,"(340.3125053173829, 191.2500029882813)","(68.90625107666017, 130.78125204345707)",6.0,"(1.4062500219726566, 188.437502944336)","(64.68750101074221, 122.34375191162113)",12.2616,41.91690509207547,140.71519933640957,1778645,,,,,,
20260513_22862540318,2326,86,8317.25,462.2000000000001,3.434,0.0,,500088306,1678797264,221,31,2026-05-13 04:15:24,1,450261.0,22.0,177,74.0,18.0,70.0,13.0,"(340.3125053173829, 187.03125292236334)","(60.46875094482424, 119.5312518676758)",6.0,"(1.4062500219726566, 188.437502944336)","(64.68750101074221, 122.34375191162113)",12.3624,41.91691758111119,140.7151611149311,1778645,,,,,,
20260513_22862540318,2327,88,8320.84,462.4,3.48,0.0,,500088394,1678796761,241,31,2026-05-13 04:15:25,1,450502.0,21.0,177,71.0,19.0,71.0,15.0,"(340.3125053173829, 187.03125292236334)","(60.46875094482424, 119.5312518676758)",7.0,"(1.4062500219726566, 189.84375296630864)","(63.28125098876955, 120.93750188964847)",12.528,41.916924957185984,140.71511895395815,1778645,,,,,,
20260513_22862540318,2328,89,8324.53,462.7999999999999,3.518,0.0,,500088514,1678796264,239,31,2026-05-13 04:15:26,1,450741.0,23.0,176,76.0,20.0,75.0,16.0,"(336.0937552514649, 188.437502944336)","(60.46875094482424, 119.5312518676758)",7.0,"(0.0, 189.84375296630864)","(61.87500096679689, 119.5312518676758)",12.6648,41.91693501546979,140.7150772958994,1778645,,,,,,
20260513_22862540318,2329,89,8328.03,463.0,3.536,0.0,,500088652,1678795789,212,31,2026-05-13 04:15:27,1,450953.0,20.0,176,71.0,18.0,68.0,15.0,"(336.0937552514649, 188.437502944336)","(60.46875094482424, 119.5312518676758)",5.0,"(0.0, 188.437502944336)","(64.68750101074221, 122.34375191162113)",12.7296,41.916946582496166,140.71503748185933,1778645,,,,,,
20260513_22862540318,2330,88,8331.6,463.2000000000001,3.443,0.0,,500088840,1678795341,204,31,2026-05-13 04:15:28,1,451157.0,20.0,176,71.0,18.0,65.0,16.0,"(336.0937552514649, 188.437502944336)","(60.46875094482424, 119.5312518676758)",6.0,"(355.7812555590821, 185.62500290039068)","(66.09375103271486, 122.34375191162113)",12.3948,41.91696234047413,140.71499993093312,1778645,,,,,,
20260513_22862540318,2331,87,8335.3,463.6,3.452,0.0,,500089019,1678794876,204,31,2026-05-13 04:15:29,1,451361.0,21.0,176,74.0,16.0,64.0,16.0,"(341.71875533935554, 188.437502944336)","(63.28125098876955, 123.75000193359378)",7.0,"(357.1875055810548, 184.218752878418)","(66.09375103271486, 122.34375191162113)",12.4272,41.916977344080806,140.71496095508337,1778645,,,,,,
20260513_22862540318,2332,87,8338.67,463.7999999999999,3.452,0.0,,500089182,1678794435,207,31,2026-05-13 04:15:30,1,451568.0,22.0,176,73.0,19.0,70.0,16.0,"(340.3125053173829, 189.84375296630864)","(64.68750101074221, 125.15625195556643)",7.0,"(357.1875055810548, 184.218752878418)","(66.09375103271486, 122.34375191162113)",12.4272,41.916991006582975,140.71492399089038,1778645,,,,,,
20260513_22862540318,2333,87,8342.24,464.0,3.462,0.0,,500089339,1678793969,218,31,2026-05-13 04:15:31,1,451786.0,22.0,176,73.0,19.0,70.0,16.0,"(340.3125053173829, 189.84375296630864)","(64.68750101074221, 125.15625195556643)",7.0,"(2.812500043945313, 187.03125292236334)","(67.50000105468752, 123.75000193359378)",12.4632,41.917004166170955,140.7148849312216,1778645,,,,,,
20260513_22862540318,2334,87,8345.65,464.2000000000001,3.434,0.0,,500089525,1678793533,228,31,2026-05-13 04:15:32,1,452014.0,22.0,176,73.0,19.0,70.0,15.0,"(337.5000052734376, 187.03125292236334)","(67.50000105468752, 127.96875199951175)",6.0,"(2.812500043945313, 188.437502944336)","(66.09375103271486, 123.75000193359378)",12.3624,41.917019756510854,140.71484838612378,1778645,,,,,,
20260513_22862540318,2335,87,8349.5,464.4,3.415,0.0,,500089651,1678793026,237,31,2026-05-13 04:15:33,1,452251.0,21.0,177,72.0,18.0,70.0,15.0,"(340.3125053173829, 188.437502944336)","(66.09375103271486, 126.5625019775391)",6.0,"(2.812500043945313, 188.437502944336)","(66.09375103271486, 123.75000193359378)",12.294,41.91703031770885,140.7148058898747,1778645,,,,,,
20260513_22862540318,2336,87,8352.87,464.6,3.443,0.0,,500089774,1678792566,235,31,2026-05-13 04:15:34,1,452486.0,22.0,177,73.0,18.0,72.0,14.0,"(340.3125053173829, 188.437502944336)","(66.09375103271486, 126.5625019775391)",6.0,"(1.4062500219726566, 188.437502944336)","(64.68750101074221, 122.34375191162113)",12.3948,41.91704062744975,140.7147673331201,1778645,,,,,,
20260513_22862540318,2337,87,8356.36,465.0,3.434,0.0,,500089914,1678792101,224,31,2026-05-13 04:15:35,1,452710.0,22.0,177,73.0,18.0,70.0,14.0,"(341.71875533935554, 188.437502944336)","(66.09375103271486, 126.5625019775391)",5.0,"(1.4062500219726566, 187.03125292236334)","(63.28125098876955, 120.93750188964847)",12.3624,41.91705236211419,140.71472835727036,1778645,,,,,,
20260513_22862540318,2338,86,8359.81,465.2000000000001,3.359,0.0,,500090072,1678791659,212,31,2026-05-13 04:15:36,1,452922.0,22.0,177,73.0,17.0,68.0,12.0,"(341.71875533935554, 189.84375296630864)","(66.09375103271486, 126.5625019775391)",7.0,"(1.4062500219726566, 187.03125292236334)","(63.28125098876955, 120.93750188964847)",12.0924,41.9170656055212,140.71469130925834,1778645,,,,,,
20260513_22862540318,2339,86,8363.19,465.4,3.443,0.0,,500090248,1678791230,217,31,2026-05-13 04:15:37,1,453139.0,21.0,178,74.0,17.0,66.0,13.0,"(343.1250053613282, 189.84375296630864)","(66.09375103271486, 125.15625195556643)",6.0,"(1.4062500219726566, 187.03125292236334)","(67.50000105468752, 123.75000193359378)",12.3948,41.917080357670784,140.71465535089374,1778645,,,,,,
20260513_22862540318,2340,86,8366.63,465.6,3.378,0.0,,500090422,1678790803,216,31,2026-05-13 04:15:38,1,453355.0,21.0,178,74.0,17.0,66.0,13.0,"(344.53125538330085, 189.84375296630864)","(68.90625107666017, 127.96875199951175)",5.0,"(1.4062500219726566, 187.03125292236334)","(68.90625107666017, 125.15625195556643)",12.1608,41.9170949421823,140.7146195601672,1778645,,,,,,
20260513_22862540318,2341,86,8369.74,465.7999999999999,3.471,0.0,,500090595,1678790394,225,31,2026-05-13 04:15:39,1,453580.0,21.0,178,74.0,18.0,69.0,13.0,"(345.9375054052735, 191.2500029882813)","(68.90625107666017, 127.96875199951175)",5.0,"(0.0, 185.62500290039068)","(64.68750101074221, 120.93750188964847)",12.4956,41.91710944287479,140.71458527818322,1778645,,,,,,
20260513_22862540318,2342,87,8373.5,466.0,3.434,0.0,,500090800,1678789940,230,31,2026-05-13 04:15:40,1,453810.0,23.0,177,74.0,18.0,71.0,15.0,"(343.1250053613282, 188.437502944336)","(66.09375103271486, 125.15625195556643)",6.0,"(0.0, 185.62500290039068)","(63.28125098876955, 120.93750188964847)",12.3624,41.91712662577629,140.71454722434282,1778645,,,,,,
20260513_22862540318,2343,86,8377.06,466.2000000000001,3.462,0.0,,500090997,1678789500,242,31,2026-05-13 04:15:41,1,454052.0,23.0,176,74.0,18.0,71.0,16.0,"(343.1250053613282, 188.437502944336)","(66.09375103271486, 125.15625195556643)",6.0,"(1.4062500219726566, 187.03125292236334)","(64.68750101074221, 120.93750188964847)",12.4632,41.91714313812554,140.71451034396887,1778645,,,,,,
20260513_22862540318,2344,86,8380.57,466.2000000000001,3.415,0.0,,500091129,1678789026,242,31,2026-05-13 04:15:42,1,454294.0,23.0,177,78.0,19.0,72.0,16.0,"(338.90625529541023, 188.437502944336)","(66.09375103271486, 126.5625019775391)",9.0,"(1.4062500219726566, 187.03125292236334)","(64.68750101074221, 120.93750188964847)",12.294,41.917154202237725,140.71447061374784,1778645,,,,,,
20260513_22862540318,2345,86,8384.05,466.4,3.387,0.0,,500091241,1678788549,239,31,2026-05-13 04:15:43,1,454533.0,23.0,177,78.0,18.0,73.0,14.0,"(338.90625529541023, 188.437502944336)","(66.09375103271486, 126.5625019775391)",8.0,"(1.4062500219726566, 187.03125292236334)","(61.87500096679689, 119.5312518676758)",12.1932,41.91716358996928,140.7144306320697,1778645,,,,,,
20260513_22862540318,2346,85,8387.6,466.6,3.387,0.0,,500091362,1678788075,228,31,2026-05-13 04:15:44,1,454761.0,22.0,177,75.0,18.0,70.0,13.0,"(338.90625529541023, 188.437502944336)","(66.09375103271486, 125.15625195556643)",8.0,"(2.812500043945313, 187.03125292236334)","(60.46875094482424, 118.12500184570315)",12.1932,41.917173732072115,140.71439090184867,1778645,,,,,,
20260513_22862540318,2347,85,8390.75,467.0,3.396,0.0,,500091529,1678787670,228,31,2026-05-13 04:15:45,1,454989.0,22.0,177,75.0,18.0,72.0,14.0,"(340.3125053173829, 188.437502944336)","(64.68750101074221, 123.75000193359378)",8.0,"(0.0, 188.437502944336)","(63.28125098876955, 119.5312518676758)",12.2256,41.91718772985041,140.71435695514083,1778645,,,,,,
20260513_22862540318,2348,84,8394.13,467.2000000000001,3.359,0.0,,500091748,1678787285,225,31,2026-05-13 04:15:46,1,455214.0,22.0,177,74.0,18.0,71.0,15.0,"(341.71875533935554, 188.437502944336)","(64.68750101074221, 122.34375191162113)",7.0,"(357.1875055810548, 187.03125292236334)","(63.28125098876955, 119.5312518676758)",12.0924,41.91720608621836,140.71432468481362,1778645,,,,,,
20260513_22862540318,2230,83,7906.21,449.0,2.874,0.0,,500057181,1678799694,127,32,2026-05-13 04:13:48,1,434998.0,18.0,174,64.0,15.0,53.0,17.0,"(345.9375054052735, 187.03125292236334)","(56.25000087890626, 113.90625177978518)",12.0,"(350.1562554711915, 180.00000281250004)","(61.87500096679689, 118.12500184570315)",10.3464,41.91430871374905,140.71536479517815,1778645,,,,,,
20260513_22862540318,2350,84,8400.71,467.6,3.359,0.0,,500092155,1678786494,218,31,2026-05-13 04:15:48,1,455658.0,22.0,178,74.0,17.0,69.0,15.0,"(344.53125538330085, 188.437502944336)","(64.68750101074221, 122.34375191162113)",6.0,"(0.0, 187.03125292236334)","(66.09375103271486, 122.34375191162113)",12.0924,41.917240200564265,140.71425838395953,1778645,,,,,,
20260513_22862540318,2323,85,8306.83,461.4,3.387,0.0,,500087762,1678798567,235,31,2026-05-13 04:15:21,1,449339.0,22.0,176,74.0,20.0,75.0,14.0,"(340.3125053173829, 191.2500029882813)","(70.31250109863284, 132.18750206542973)",6.0,"(0.0, 188.437502944336)","(63.28125098876955, 119.5312518676758)",12.1932,41.91687198355794,140.71527033112943,1778645,,,,,,
20260513_22862540318,2322,85,8303.45,461.2000000000001,3.359,0.0,,500087575,1678798994,229,31,2026-05-13 04:15:20,1,449339.0,22.0,176,74.0,20.0,75.0,14.0,"(340.3125053173829, 191.2500029882813)","(70.31250109863284, 132.18750206542973)",6.0,"(0.0, 187.03125292236334)","(61.87500096679689, 118.12500184570315)",12.0924,41.91685630939901,140.71530612185597,1778645,,,,,,
20260513_22862540318,2321,85,8300.06,460.7999999999999,3.275,0.0,,500087407,1678799429,238,31,2026-05-13 04:15:19,1,449110.0,23.0,176,76.0,19.0,73.0,14.0,"(340.3125053173829, 192.65625301025395)","(70.31250109863284, 130.78125204345707)",6.0,"(355.7812555590821, 187.03125292236334)","(60.46875094482424, 116.7187518237305)",11.79,41.91684222780168,140.71534258313477,1778645,,,,,,
20260513_22862540318,2320,84,8296.56,460.6,3.35,0.0,,500087203,1678799842,244,31,2026-05-13 04:15:18,1,448872.0,23.0,176,78.0,22.0,80.0,15.0,"(337.5000052734376, 189.84375296630864)","(64.68750101074221, 123.75000193359378)",6.0,"(355.7812555590821, 187.03125292236334)","(60.46875094482424, 118.12500184570315)",12.06,41.91682512871921,140.71537720039487,1778645,,,,,,
20260513_22862540318,2292,87,8190.43,455.7999999999999,4.087,0.0,,500080340,1678811953,185,32,2026-05-13 04:14:50,1,443208.0,19.0,174,69.0,15.0,61.0,12.0,"(350.1562554711915, 188.437502944336)","(64.68750101074221, 123.75000193359378)",8.0,"(1.4062500219726566, 184.218752878418)","(60.46875094482424, 118.12500184570315)",14.7132,41.91624987870455,140.71639233268797,1778645,,,,,,
20260513_22862540318,2293,88,8194.4,456.0,4.152,0.0,,500080678,1678811584,182,32,2026-05-13 04:14:51,1,443390.0,18.0,174,63.0,15.0,60.0,13.0,"(350.1562554711915, 188.437502944336)","(64.68750101074221, 123.75000193359378)",8.0,"(2.812500043945313, 182.81250285644535)","(60.46875094482424, 118.12500184570315)",14.9472,41.91627820953727,140.71636140346527,1778645,,,,,,
20260513_22862540318,2294,88,8198.55,456.2000000000001,4.031,0.0,,500080916,1678811087,183,32,2026-05-13 04:14:52,1,443573.0,18.0,174,63.0,16.0,62.0,12.0,"(350.1562554711915, 189.84375296630864)","(63.28125098876955, 122.34375191162113)",8.0,"(4.21875006591797, 185.62500290039068)","(63.28125098876955, 122.34375191162113)",14.5116,41.916298158466816,140.7163197454065,1778645,,,,,,
20260513_22862540318,2295,87,8202.63,456.4,4.096,0.0,,500081136,1678810582,183,32,2026-05-13 04:14:53,1,443756.0,19.0,174,65.0,16.0,60.0,13.0,"(348.75000544921886, 188.437502944336)","(61.87500096679689, 120.93750188964847)",7.0,"(5.625000087890626, 188.437502944336)","(64.68750101074221, 122.34375191162113)",14.7456,41.91631659865379,140.7162774167955,1778645,,,,,,
20260513_22862540318,2296,87,8206.65,456.6,4.133,0.0,,500081373,1678810098,165,32,2026-05-13 04:14:54,1,443921.0,18.0,174,63.0,15.0,56.0,13.0,"(347.3437554272462, 189.84375296630864)","(61.87500096679689, 119.5312518676758)",7.0,"(4.21875006591797, 185.62500290039068)","(60.46875094482424, 118.12500184570315)",14.8788,41.91633646376431,140.71623684838414,1778645,,,,,,
20260513_22862540318,2297,88,8210.58,456.6,4.096,0.0,,500081652,1678809666,157,32,2026-05-13 04:14:55,1,444078.0,19.0,173,67.0,15.0,56.0,13.0,"(345.9375054052735, 189.84375296630864)","(61.87500096679689, 120.93750188964847)",7.0,"(2.812500043945313, 184.218752878418)","(59.06250092285158, 118.12500184570315)",14.7456,41.91635984927416,140.71620063856244,1778645,,,,,,
20260513_22862540318,2298,88,8214.63,456.7999999999999,4.124,0.0,,500081978,1678809276,171,32,2026-05-13 04:14:56,1,444249.0,19.0,173,67.0,15.0,56.0,13.0,"(347.3437554272462, 189.84375296630864)","(63.28125098876955, 122.34375191162113)",7.0,"(2.812500043945313, 184.218752878418)","(60.46875094482424, 119.5312518676758)",14.8464,41.9163871742785,140.71616794914007,1778645,,,,,,
20260513_22862540318,2299,86,8218.59,457.0,4.087,0.0,,500082279,1678808857,165,32,2026-05-13 04:14:57,1,444414.0,19.0,172,66.0,15.0,58.0,13.0,"(345.9375054052735, 188.437502944336)","(60.46875094482424, 119.5312518676758)",7.0,"(2.812500043945313, 185.62500290039068)","(64.68750101074221, 122.34375191162113)",14.7132,41.91641240380704,140.71613282896578,1778645,,,,,,
20260513_22862540318,2300,86,8222.85,457.0,4.022,0.0,,500082570,1678808384,174,32,2026-05-13 04:14:58,1,444588.0,18.0,173,64.0,14.0,56.0,13.0,"(345.9375054052735, 187.03125292236334)","(61.87500096679689, 120.93750188964847)",7.0,"(2.812500043945313, 185.62500290039068)","(64.68750101074221, 122.34375191162113)",14.4792,41.91643679514527,140.71609318256378,1778645,,,,,,
20260513_22862540318,2301,85,8227.2,457.2000000000001,4.059,0.0,,500082859,1678807901,186,32,2026-05-13 04:14:59,1,444774.0,19.0,172,67.0,17.0,64.0,13.0,"(345.9375054052735, 187.03125292236334)","(61.87500096679689, 120.93750188964847)",7.0,"(2.812500043945313, 185.62500290039068)","(64.68750101074221, 120.93750188964847)",14.6124,41.91646101884544,140.71605269797146,1778645,,,,,,
20260513_22862540318,2302,85,8231.35,457.2000000000001,3.966,0.0,,500083143,1678807454,192,32,2026-05-13 04:15:00,1,444966.0,19.0,173,67.0,17.0,65.0,13.0,"(344.53125538330085, 187.03125292236334)","(63.28125098876955, 122.34375191162113)",5.0,"(2.812500043945313, 185.62500290039068)","(61.87500096679689, 119.5312518676758)",14.2776,41.916484823450446,140.7160152308643,1778645,,,,,,
20260513_22862540318,2303,84,8235.16,457.4,3.938,0.0,,500083409,1678807024,194,31,2026-05-13 04:15:01,1,445160.0,21.0,173,71.0,17.0,65.0,13.0,"(344.53125538330085, 189.84375296630864)","(64.68750101074221, 125.15625195556643)",5.0,"(4.21875006591797, 188.437502944336)","(63.28125098876955, 120.93750188964847)",14.1768,41.91650711931288,140.71597918868065,1778645,,,,,,
20260513_22862540318,2304,83,8239.24,457.6,3.938,0.0,,500083698,1678806589,204,31,2026-05-13 04:15:02,1,445364.0,21.0,173,71.0,17.0,65.0,14.0,"(347.3437554272462, 191.2500029882813)","(67.50000105468752, 127.96875199951175)",4.0,"(4.21875006591797, 187.03125292236334)","(63.28125098876955, 120.93750188964847)",14.1768,41.91653134301305,140.71594272740185,1778645,,,,,,
20260513_22862540318,2290,85,8181.96,455.4,4.078,0.0,,500079780,1678812890,191,32,2026-05-13 04:14:48,1,442834.0,21.0,174,70.0,15.0,61.0,12.0,"(347.3437554272462, 189.84375296630864)","(64.68750101074221, 122.34375191162113)",6.0,"(2.812500043945313, 185.62500290039068)","(61.87500096679689, 119.5312518676758)",14.6808,41.91620294004679,140.7164708711207,1778645,,,,,,
